"","weight","hindfoot_length","sex","species_id"
"13406",45,37,"M","DO"
"13407",47,36,"M","DM"
"13408",16,22,"M","PP"
"13409",42,37,"F","DM"
"13410",27,20,"M","OL"
"13411",44,37,"M","DM"
"13412",40,36,"F","DM"
"13413",48,37,"M","DM"
"13414",167,33,"M","NL"
"13415",50,37,"M","DM"
"13416",25,35,"F","DM"
"13417",23,21,"F","OT"
"13418",49,36,"F","DO"
"13419",46,36,"F","DO"
"13420",47,37,"M","DM"
"13421",21,21,"M","PE"
"13422",20,21,"M","OT"
"13423",47,37,"M","DM"
"13424",23,21,"F","OT"
"13425",21,20,"M","OT"
"13426",25,21,"M","OT"
"13427",55,37,"M","DM"
"13428",43,37,"F","DM"
"13429",15,20,"M","PE"
"13430",52,37,"M","DM"
"13431",36,21,"F","OL"
"13432",23,21,"F","PE"
"13433",58,37,"M","DO"
"13434",25,34,"F","DM"
"13435",15,22,"F","PP"
"13436",140,32,"F","SH"
"13437",28,21,"M","OT"
"13438",115,48,"F","DS"
"13439",38,26,"M","SH"
"13440",39,36,"F","DM"
"13441",47,37,"F","DM"
"13442",16,18,"F","RF"
"13443",22,21,"M","OT"
"13444",36,36,"M","DM"
"13445",43,36,"F","DO"
"13446",12,16,"F","RM"
"13447",18,22,"M","PP"
"13448",92,32,"M","NL"
"13449",11,16,"F","RM"
"13450",9,16,"M","RM"
"13451",42,37,"M","DM"
"13452",43,37,"F","DM"
"13453",47,29,"F","SH"
"13454",45,37,"F","DM"
"13455",48,37,"M","DM"
"13456",18,18,"F","RF"
"13457",50,37,"M","DM"
"13458",28,21,"F","OT"
"13459",20,21,"M","PE"
"13460",60,37,"M","DO"
"13461",18,23,"F","PP"
"13462",50,36,"F","DO"
"13463",27,21,"F","PE"
"13464",9,16,"F","RM"
"13465",40,36,"M","DM"
"13466",185,31,"F","NL"
"13467",15,22,"M","PP"
"13468",14,22,"M","PP"
"13469",53,37,"M","DM"
"13470",22,20,"M","OT"
"13471",22,21,"M","OT"
"13472",8,16,"F","RM"
"13473",48,36,"M","DO"
"13474",24,21,"F","PE"
"13475",14,21,"M","PP"
"13476",39,36,"F","DM"
"13477",46,37,"F","DM"
"13478",23,20,"M","PE"
"13479",23,21,"F","OT"
"13480",23,22,"M","PE"
"13481",7,15,"M","PF"
"13482",7,15,"F","PF"
"13483",48,37,"M","DM"
"13484",10,16,"M","RM"
"13485",9,15,"F","PF"
"13486",52,36,"F","DO"
"13487",56,36,"M","DO"
"13488",14,20,"M","OT"
"13489",20,21,"M","PE"
"13490",21,21,"M","PE"
"13491",35,37,"M","DM"
"13492",13,17,"M","RM"
"13493",48,37,"M","DM"
"13494",43,37,"F","DM"
"13495",56,37,"M","DO"
"13496",126,54,"M","DS"
"13497",149,32,"F","NL"
"13498",49,36,"M","DM"
"13499",7,15,"F","RM"
"13500",47,37,"M","DM"
"13501",53,36,"M","DO"
"13502",26,21,"M","OT"
"13503",45,37,"F","DM"
"13504",23,21,"F","PE"
"13505",23,21,"M","PE"
"13506",15,16,"F","RM"
"13507",15,23,"M","PP"
"13508",10,17,"M","RM"
"13509",12,15,"M","RM"
"13510",9,15,"F","RM"
"13511",50,37,"M","DM"
"13512",10,17,"M","RM"
"13513",35,20,"M","OT"
"13514",7,13,"M","BA"
"13515",6,12,"M","BA"
"13516",25,21,"F","PE"
"13517",7,15,"F","PF"
"13518",28,20,"F","OT"
"13519",10,15,"F","RM"
"13520",22,21,"F","PE"
"13521",190,32,"F","NL"
"13522",17,17,"F","RF"
"13523",8,17,"M","RM"
"13524",7,17,"F","RM"
"13525",24,22,"M","PE"
"13526",52,37,"M","DO"
"13527",32,23,"M","OT"
"13528",11,17,"M","RM"
"13529",22,22,"M","PE"
"13530",12,17,"M","RM"
"13531",45,37,"M","DO"
"13532",128,34,"M","NL"
"13533",10,18,"M","RM"
"13534",27,21,"M","OT"
"13535",7,16,"F","RM"
"13536",55,36,"M","DO"
"13537",19,20,"M","PE"
"13538",156,33,"F","NL"
"13539",12,17,"F","RF"
"13540",27,21,"F","OT"
"13541",29,26,"F","PH"
"13542",7,14,"M","RM"
"13543",38,37,"M","DM"
"13544",8,16,"F","RM"
"13545",7,15,"F","PF"
"13546",115,50,"F","DS"
"13547",8,15,"F","RM"
"13548",56,37,"F","DO"
"13549",11,17,"F","RM"
"13550",11,16,"F","RM"
"13551",27,22,"F","OT"
"13552",7,16,"M","PF"
"13553",26,21,"F","OT"
"13554",53,35,"F","DO"
"13555",13,17,"M","RM"
"13556",17,21,"M","PE"
"13557",46,38,"M","DM"
"13558",15,22,"M","PP"
"13559",49,37,"M","DO"
"13560",55,35,"F","DO"
"13561",15,18,"F","RF"
"13562",23,21,"F","PE"
"13563",13,17,"F","RM"
"13564",52,36,"F","DO"
"13565",23,22,"F","PE"
"13566",24,22,"M","PE"
"13567",24,23,"M","OT"
"13568",50,27,"M","SF"
"13569",50,37,"M","DM"
"13570",51,36,"M","DO"
"13571",10,17,"F","RM"
"13572",41,36,"M","DM"
"13573",46,36,"F","DO"
"13574",8,16,"F","PF"
"13575",48,36,"F","DO"
"13576",46,36,"M","DM"
"13577",13,17,"F","RM"
"13578",46,27,"F","SF"
"13579",18,21,"F","OT"
"13580",55,38,"M","DM"
"13581",24,20,"F","OT"
"13582",39,35,"F","DM"
"13583",11,17,"M","RM"
"13584",20,20,"M","OL"
"13585",26,21,"F","PE"
"13586",33,20,"F","OL"
"13587",17,22,"F","OT"
"13588",48,37,"F","DM"
"13589",20,20,"M","OL"
"13590",14,22,"M","PP"
"13591",46,36,"M","DM"
"13592",9,17,"M","RM"
"13593",8,16,"M","RM"
"13594",47,37,"F","DM"
"13595",19,19,"F","OL"
"13596",35,35,"F","DM"
"13597",30,22,"M","OT"
"13598",8,16,"F","RM"
"13599",23,22,"M","PE"
"13600",53,38,"M","DM"
"13601",45,37,"F","DM"
"13602",23,22,"F","OT"
"13603",43,37,"M","DM"
"13604",43,35,"M","DM"
"13605",42,27,"M","SH"
"13606",25,21,"M","OT"
"13607",17,17,"F","RF"
"13608",115,51,"M","DS"
"13609",22,22,"M","OT"
"13610",7,17,"F","PF"
"13611",9,17,"M","RM"
"13612",16,20,"M","PP"
"13613",23,20,"F","OT"
"13614",25,21,"F","PE"
"13615",46,38,"M","DM"
"13616",11,15,"F","RM"
"13617",59,38,"M","DO"
"13618",45,36,"M","DM"
"13619",50,36,"M","DM"
"13620",44,37,"M","DM"
"13621",10,17,"F","RM"
"13622",30,35,"F","DM"
"13623",24,20,"F","OT"
"13624",10,16,"F","RM"
"13625",17,22,"M","PP"
"13626",33,21,"M","OL"
"13627",48,37,"F","DO"
"13628",50,37,"M","DO"
"13629",44,29,"M","DM"
"13630",53,37,"M","DO"
"13631",18,20,"M","PE"
"13632",44,37,"F","DM"
"13633",10,17,"M","RM"
"13634",15,22,"M","PP"
"13635",48,38,"F","DM"
"13636",10,17,"M","RM"
"13637",11,17,"M","RM"
"13638",8,16,"M","RM"
"13639",17,22,"M","PP"
"13640",10,17,"F","RM"
"13641",8,17,"F","RM"
"13642",47,37,"M","DM"
"13643",47,37,"F","DO"
"13644",31,22,"M","OL"
"13645",20,21,"M","PE"
"13646",19,21,"F","OT"
"13647",49,38,"M","SF"
"13648",82,27,"F","SF"
"13649",7,16,"M","PF"
"13650",24,22,"M","OT"
"13651",8,16,"F","RM"
"13652",15,18,"F","RF"
"13653",40,36,"M","DO"
"13654",6,16,"M","RM"
"13655",10,17,"F","RM"
"13656",190,33,"M","NL"
"13657",10,17,"F","RM"
"13658",49,37,"M","DM"
"13659",21,22,"M","PE"
"13660",21,21,"F","PE"
"13661",55,37,"M","DO"
"13662",27,22,"F","PE"
"13663",28,22,"M","OT"
"13664",14,17,"F","RM"
"13665",47,36,"F","DO"
"13666",10,17,"M","RM"
"13667",10,17,"F","RM"
"13668",10,17,"M","RM"
"13669",11,17,"F","RM"
"13670",12,17,"F","RM"
"13671",110,54,"F","DS"
"13672",12,17,"M","RM"
"13673",7,16,"F","PF"
"13674",7,17,"M","PF"
"13675",50,36,"F","DO"
"13676",56,37,"F","DO"
"13677",12,18,"M","RM"
"13678",43,37,"M","DM"
"13679",52,36,"M","DM"
"13680",10,16,"F","RM"
"13681",10,17,"M","RM"
"13682",9,17,"F","RM"
"13683",53,36,"F","DO"
"13684",9,17,"F","RM"
"13685",13,17,"F","RM"
"13686",56,36,"M","DO"
"13687",32,27,"F","PH"
"13688",10,16,"F","RM"
"13689",12,17,"F","RM"
"13690",13,17,"F","RM"
"13691",14,17,"M","RM"
"13692",6,17,"M","RM"
"13693",9,17,"M","RM"
"13694",158,33,"F","NL"
"13695",19,21,"M","PE"
"13696",11,17,"F","RM"
"13697",14,19,"F","RF"
"13698",10,17,"F","RM"
"13699",21,22,"M","PE"
"13700",18,21,"M","PE"
"13701",24,21,"M","OT"
"13702",9,16,"F","RM"
"13703",49,36,"M","DO"
"13704",6,15,"F","RM"
"13705",9,17,"M","RM"
"13706",14,18,"F","RF"
"13707",14,21,"M","PE"
"13708",7,16,"F","RM"
"13709",12,17,"F","RM"
"13710",40,37,"M","DM"
"13711",51,36,"F","DO"
"13712",15,21,"F","PE"
"13713",20,21,"F","PE"
"13714",39,37,"F","DM"
"13715",8,17,"F","RM"
"13716",47,26,"F","SF"
"13717",9,17,"F","RM"
"13718",43,37,"F","DM"
"13719",8,16,"M","RM"
"13720",13,17,"F","RM"
"13721",47,37,"F","DM"
"13722",51,37,"M","DO"
"13723",24,22,"F","PE"
"13724",49,36,"F","DO"
"13725",11,17,"F","RM"
"13726",43,36,"F","DM"
"13727",10,17,"F","RM"
"13728",52,36,"F","DO"
"13729",46,37,"M","DM"
"13730",13,17,"F","RM"
"13731",51,38,"M","DM"
"13732",161,33,"F","NL"
"13733",44,37,"M","DM"
"13734",25,37,"M","DM"
"13735",10,16,"F","RM"
"13736",43,37,"F","DM"
"13737",47,37,"M","DM"
"13738",27,36,"M","DM"
"13739",10,17,"F","RM"
"13740",6,16,"F","RM"
"13741",47,37,"F","DM"
"13742",62,36,"M","DO"
"13743",25,22,"F","PE"
"13744",35,36,"F","DM"
"13745",22,21,"M","OT"
"13746",34,37,"F","DM"
"13747",46,37,"M","DM"
"13748",14,21,"M","PE"
"13749",10,17,"F","RM"
"13750",8,14,"M","BA"
"13751",10,17,"M","RM"
"13752",45,37,"F","DM"
"13753",46,37,"M","DM"
"13754",8,17,"F","RM"
"13755",45,37,"M","DM"
"13756",50,37,"M","DM"
"13757",37,37,"F","DM"
"13758",12,16,"F","RM"
"13759",45,36,"F","DO"
"13760",21,22,"M","OT"
"13761",50,37,"M","DM"
"13762",123,52,"M","DS"
"13763",12,17,"M","RM"
"13764",47,37,"M","DM"
"13765",7,16,"M","RM"
"13766",47,36,"F","DO"
"13767",13,18,"F","RF"
"13768",51,37,"M","DO"
"13769",15,18,"F","RM"
"13770",9,17,"M","RM"
"13771",31,37,"M","DM"
"13772",50,37,"M","DM"
"13773",42,37,"F","DM"
"13774",35,37,"F","DM"
"13775",28,21,"M","OL"
"13776",7,16,"M","PF"
"13777",9,17,"F","RM"
"13778",10,17,"M","RM"
"13779",9,17,"M","RM"
"13780",35,25,"M","SF"
"13781",73,30,"F","SH"
"13782",44,28,"M","SF"
"13783",55,36,"M","DO"
"13784",55,29,"M","SF"
"13785",23,22,"M","OT"
"13786",53,36,"F","DO"
"13787",24,21,"F","OT"
"13788",20,21,"F","OT"
"13789",75,27,"F","SF"
"13790",11,19,"M","RM"
"13791",46,29,"F","SF"
"13792",11,18,"M","RM"
"13793",47,36,"M","DO"
"13794",10,17,"M","RM"
"13795",9,17,"F","RM"
"13796",34,22,"M","OL"
"13797",13,17,"F","RM"
"13798",11,18,"M","RM"
"13799",57,36,"M","DO"
"13800",10,17,"M","RM"
"13801",12,17,"F","RM"
"13802",11,17,"M","RM"
"13803",7,16,"M","RM"
"13804",20,22,"M","PE"
"13805",52,37,"M","DM"
"13806",8,17,"M","RM"
"13807",6,16,"F","PF"
"13808",165,32,"F","NL"
"13809",9,16,"M","RM"
"13810",10,17,"M","RM"
"13811",11,18,"M","RM"
"13812",56,36,"F","DO"
"13813",11,16,"M","RM"
"13814",55,37,"M","DO"
"13815",7,16,"M","PF"
"13816",24,21,"M","PE"
"13817",28,21,"M","OT"
"13818",49,36,"M","DO"
"13819",61,31,"M","SH"
"13820",44,37,"M","DM"
"13821",13,18,"M","RF"
"13822",41,38,"M","DO"
"13823",52,35,"M","DO"
"13824",50,37,"M","DO"
"13825",49,37,"M","DM"
"13826",49,35,"F","DO"
"13827",19,20,"F","PE"
"13828",14,18,"F","RF"
"13829",48,38,"M","DM"
"13830",52,40,"M","DO"
"13831",22,21,"M","OT"
"13832",38,36,"F","DM"
"13833",34,37,"M","DM"
"13834",11,18,"M","RM"
"13835",49,35,"F","DM"
"13836",42,37,"F","DM"
"13837",50,37,"M","DM"
"13838",34,37,"M","DM"
"13839",42,36,"M","DO"
"13840",10,18,"M","RM"
"13841",9,13,"F","BA"
"13842",50,37,"M","DM"
"13843",38,35,"F","DO"
"13844",46,36,"M","DM"
"13845",22,21,"F","PE"
"13846",43,38,"F","DM"
"13847",47,37,"M","DM"
"13848",14,21,"M","PP"
"13849",61,38,"M","DO"
"13850",23,20,"F","OT"
"13851",39,38,"M","DM"
"13852",40,37,"F","DM"
"13853",11,17,"M","RM"
"13854",43,36,"F","DO"
"13855",45,36,"F","DO"
"13856",36,36,"F","DM"
"13857",40,37,"F","DM"
"13858",57,37,"M","DM"
"13859",50,38,"M","DM"
"13860",45,37,"M","DM"
"13861",35,36,"F","DM"
"13862",9,17,"M","RM"
"13863",44,38,"F","DM"
"13864",40,37,"F","DM"
"13865",11,17,"F","RM"
"13866",126,51,"M","DS"
"13867",45,37,"M","DM"
"13868",11,17,"F","RM"
"13869",7,16,"M","PF"
"13870",9,17,"F","RM"
"13871",37,37,"F","DM"
"13872",23,21,"M","PE"
"13873",21,21,"M","PE"
"13874",48,28,"M","SF"
"13875",24,22,"M","PE"
"13876",45,37,"M","DM"
"13877",197,31,"F","NL"
"13878",9,17,"F","RM"
"13879",23,21,"F","PE"
"13880",50,26,"F","SF"
"13881",7,17,"M","PF"
"13882",9,17,"F","RM"
"13883",9,16,"F","PF"
"13884",11,19,"F","RF"
"13885",52,37,"M","DM"
"13886",10,17,"M","RM"
"13887",10,17,"M","RM"
"13888",10,17,"F","RM"
"13889",43,38,"F","DM"
"13890",10,17,"M","RM"
"13891",9,17,"F","RM"
"13892",12,18,"F","RF"
"13893",22,22,"M","OT"
"13894",46,27,"F","SF"
"13895",19,22,"F","PE"
"13896",7,17,"F","PF"
"13897",33,28,"F","PH"
"13898",10,17,"M","RM"
"13899",9,17,"F","RM"
"13900",21,22,"M","OT"
"13901",8,17,"M","RM"
"13902",52,38,"M","DO"
"13903",55,37,"M","DO"
"13904",9,18,"F","RM"
"13905",24,22,"F","OL"
"13906",13,17,"F","RM"
"13907",46,38,"M","DM"
"13908",9,17,"M","RM"
"13909",35,22,"M","OL"
"13910",19,22,"M","PE"
"13911",11,19,"F","RM"
"13912",26,21,"F","PE"
"13913",50,37,"F","DO"
"13914",10,17,"F","RM"
"13915",30,35,"F","DO"
"13916",7,17,"M","PF"
"13917",51,36,"M","DO"
"13918",39,37,"F","DM"
"13919",46,36,"F","DM"
"13920",49,37,"M","DO"
"13921",48,37,"M","DM"
"13922",8,17,"M","RM"
"13923",9,17,"F","RM"
"13924",58,38,"M","DO"
"13925",10,17,"M","RM"
"13926",50,37,"M","DO"
"13927",22,21,"F","OT"
"13928",52,37,"M","DM"
"13929",48,36,"M","DM"
"13930",12,18,"F","RM"
"13931",23,22,"F","PE"
"13932",29,36,"F","DO"
"13933",10,17,"F","RM"
"13934",42,38,"M","DM"
"13935",21,22,"F","OT"
"13936",41,36,"F","DM"
"13937",38,37,"M","DM"
"13938",60,38,"M","DO"
"13939",48,36,"F","DM"
"13940",44,36,"M","DO"
"13941",35,35,"F","DM"
"13942",9,17,"F","RM"
"13943",54,40,"M","DO"
"13944",49,36,"M","DM"
"13945",47,37,"F","DM"
"13946",40,37,"F","DM"
"13947",20,22,"F","PE"
"13948",45,38,"M","DM"
"13949",38,37,"F","DM"
"13950",12,17,"F","RM"
"13951",41,36,"F","DO"
"13952",10,17,"F","RM"
"13953",50,37,"M","DM"
"13954",51,38,"M","DM"
"13955",9,17,"M","RM"
"13956",30,37,"M","DM"
"13957",10,17,"M","RM"
"13958",8,16,"F","RM"
"13959",40,38,"M","DM"
"13960",41,37,"F","DM"
"13961",41,38,"F","DM"
"13962",38,36,"F","DM"
"13963",9,17,"F","RM"
"13964",14,17,"F","RF"
"13965",47,37,"M","DM"
"13966",132,50,"M","DS"
"13967",46,37,"F","DM"
"13968",49,37,"M","DM"
"13969",10,18,"M","RM"
"13970",10,18,"M","RM"
"13971",13,18,"F","RF"
"13972",40,37,"F","DM"
"13973",36,37,"F","DM"
"13974",38,37,"F","DM"
"13975",7,15,"F","PF"
"13976",10,17,"M","RM"
"13977",21,21,"M","PE"
"13978",10,17,"F","RM"
"13979",9,16,"F","RM"
"13980",44,37,"M","DM"
"13981",10,16,"F","RM"
"13982",22,21,"M","PE"
"13983",7,15,"M","PF"
"13984",27,34,"F","DO"
"13985",81,26,"F","SF"
"13986",59,36,"M","DO"
"13987",11,17,"M","RM"
"13988",7,15,"F","PF"
"13989",48,26,"M","SF"
"13990",12,17,"F","RM"
"13991",194,33,"F","NL"
"13992",8,16,"M","RM"
"13993",24,21,"M","OT"
"13994",8,17,"M","RM"
"13995",152,31,"F","NL"
"13996",23,22,"M","PE"
"13997",12,17,"F","RM"
"13998",8,15,"M","PF"
"13999",39,39,"M","DO"
"14000",10,17,"M","RM"
"14001",10,17,"F","RM"
"14002",50,38,"M","DM"
"14003",13,17,"F","RM"
"14004",48,25,"M","NL"
"14005",26,22,"M","PE"
"14006",23,22,"M","OT"
"14007",9,17,"M","RM"
"14008",55,37,"M","DO"
"14009",43,36,"M","DO"
"14010",33,21,"F","OL"
"14011",36,25,"M","SF"
"14012",33,27,"F","PH"
"14013",17,22,"F","PE"
"14014",36,21,"M","OL"
"14015",15,17,"F","RM"
"14016",54,36,"M","DO"
"14017",10,17,"M","RM"
"14018",29,34,"M","DO"
"14019",53,37,"M","DM"
"14020",169,34,"F","NL"
"14021",8,16,"M","RM"
"14022",8,16,"M","RM"
"14023",28,21,"F","PE"
"14024",21,21,"M","PE"
"14025",9,17,"M","RM"
"14026",80,30,"M","SH"
"14027",43,37,"M","DM"
"14028",67,29,"F","SH"
"14029",23,21,"F","OT"
"14030",7,14,"M","BA"
"14031",49,36,"F","DO"
"14032",21,20,"M","OT"
"14033",36,36,"F","DO"
"14034",7,15,"M","PF"
"14035",10,16,"M","RM"
"14036",9,17,"F","RM"
"14037",48,36,"F","DO"
"14038",23,20,"M","OT"
"14039",40,35,"F","DM"
"14040",23,21,"M","OT"
"14041",21,21,"M","PE"
"14042",49,37,"M","DM"
"14043",41,37,"F","DM"
"14044",7,14,"F","BA"
"14045",14,18,"F","RF"
"14046",50,36,"M","DO"
"14047",50,37,"M","DM"
"14048",10,17,"F","RM"
"14049",14,17,"F","RM"
"14050",9,17,"M","RM"
"14051",38,36,"F","DM"
"14052",18,20,"M","PE"
"14053",54,36,"M","DM"
"14054",48,36,"F","DM"
"14055",47,37,"M","DM"
"14056",42,37,"F","DM"
"14057",62,37,"M","DO"
"14058",50,38,"M","DM"
"14059",47,36,"M","DM"
"14060",46,37,"F","DM"
"14061",55,36,"M","DO"
"14062",40,38,"M","DM"
"14063",12,17,"F","RM"
"14064",46,35,"M","DO"
"14065",42,35,"F","DO"
"14066",37,37,"F","DM"
"14067",6,17,"M","RM"
"14068",42,36,"M","DO"
"14069",52,36,"F","DO"
"14070",37,36,"M","DM"
"14071",39,37,"F","DM"
"14072",44,37,"F","DM"
"14073",8,16,"F","RM"
"14074",47,37,"F","DM"
"14075",10,17,"M","RM"
"14076",41,35,"F","DM"
"14077",43,38,"M","DM"
"14078",30,35,"F","DM"
"14079",40,35,"F","DM"
"14080",218,33,"M","NL"
"14081",132,50,"M","DS"
"14082",12,17,"F","RM"
"14083",46,36,"M","DM"
"14084",49,36,"M","DM"
"14085",11,17,"M","RM"
"14086",38,37,"F","DM"
"14087",49,37,"M","DM"
"14088",13,17,"F","RM"
"14089",54,38,"M","DM"
"14090",41,37,"M","DM"
"14091",29,36,"F","DM"
"14092",11,18,"M","RM"
"14093",46,35,"F","DM"
"14094",23,21,"M","OT"
"14095",23,19,"F","PE"
"14096",7,16,"M","PF"
"14097",21,32,"M","DM"
"14098",23,19,"F","PE"
"14099",8,16,"M","RM"
"14100",9,17,"F","RM"
"14101",39,35,"F","DM"
"14102",12,17,"F","RF"
"14103",11,15,"F","RM"
"14104",10,16,"M","RM"
"14105",39,39,"F","DM"
"14106",11,17,"F","RM"
"14107",52,28,"M","SF"
"14108",7,16,"F","PF"
"14109",19,21,"F","PE"
"14110",58,30,"M","SF"
"14111",11,17,"F","RM"
"14112",22,21,"M","PE"
"14113",21,20,"F","PE"
"14114",48,37,"M","DM"
"14115",12,18,"F","RM"
"14116",11,17,"M","RM"
"14117",9,17,"M","RM"
"14118",47,36,"M","DO"
"14119",44,36,"F","DO"
"14120",46,36,"M","DO"
"14121",9,16,"F","RM"
"14122",34,27,"F","PH"
"14123",35,35,"M","DO"
"14124",110,34,"F","NL"
"14125",24,20,"F","OT"
"14126",55,36,"M","DO"
"14127",24,19,"M","PE"
"14128",23,20,"M","PE"
"14129",9,17,"M","RM"
"14130",170,32,"F","NL"
"14131",8,16,"F","RM"
"14132",23,21,"F","OT"
"14133",56,37,"M","DO"
"14134",12,17,"F","RM"
"14135",7,15,"F","PF"
"14136",9,17,"M","RM"
"14137",134,51,"M","DS"
"14138",20,19,"M","PE"
"14139",23,21,"M","OT"
"14140",10,17,"F","RM"
"14141",12,16,"F","RM"
"14142",14,16,"F","RM"
"14143",10,16,"F","RM"
"14144",26,22,"M","PE"
"14145",25,21,"M","PE"
"14146",26,21,"F","PE"
"14147",46,37,"F","DM"
"14148",37,21,"M","OL"
"14149",82,30,"M","SH"
"14150",41,36,"M","DM"
"14151",10,17,"F","RM"
"14152",45,37,"M","DM"
"14153",14,18,"F","RF"
"14154",45,36,"F","DM"
"14155",10,16,"M","RM"
"14156",10,16,"M","RM"
"14157",43,34,"M","DM"
"14158",43,37,"F","DM"
"14159",19,20,"M","PE"
"14160",7,16,"F","PF"
"14161",15,18,"F","RF"
"14162",52,36,"M","DO"
"14163",46,37,"F","DM"
"14164",25,33,"M","DM"
"14165",25,35,"M","DM"
"14166",243,34,"M","NL"
"14167",7,15,"M","PF"
"14168",43,36,"F","DM"
"14169",50,37,"M","DM"
"14170",11,17,"F","RM"
"14171",24,20,"F","OT"
"14172",48,36,"F","DO"
"14173",45,37,"M","DO"
"14174",11,15,"F","RM"
"14175",43,36,"F","DM"
"14176",69,30,"M","SH"
"14177",44,36,"F","DM"
"14178",21,20,"M","PE"
"14179",8,15,"M","RM"
"14180",43,37,"M","DM"
"14181",9,17,"M","RM"
"14182",23,20,"M","OT"
"14183",54,36,"M","DO"
"14184",14,17,"F","RM"
"14185",47,37,"M","DM"
"14186",50,36,"F","DO"
"14187",10,17,"F","RM"
"14188",11,15,"F","RM"
"14189",48,37,"M","DM"
"14190",10,18,"M","RM"
"14191",43,37,"F","DO"
"14192",10,17,"M","RM"
"14193",58,36,"M","DO"
"14194",7,16,"F","PF"
"14195",48,36,"M","DM"
"14196",52,36,"M","DM"
"14197",17,20,"M","PE"
"14198",24,32,"F","DM"
"14199",41,37,"M","DM"
"14200",46,36,"M","DO"
"14201",126,50,"M","DS"
"14202",52,37,"M","DM"
"14203",50,35,"F","DO"
"14204",44,36,"F","DM"
"14205",56,37,"F","DM"
"14206",77,31,"F","SH"
"14207",43,37,"F","DM"
"14208",48,37,"M","DM"
"14209",53,36,"F","DO"
"14210",44,35,"F","DM"
"14211",51,36,"M","DM"
"14212",48,38,"F","DM"
"14213",46,37,"M","DM"
"14214",44,37,"M","DM"
"14215",41,35,"F","DM"
"14216",39,36,"F","DM"
"14217",10,17,"M","RM"
"14218",10,17,"F","RM"
"14219",24,21,"F","PE"
"14220",7,14,"M","BA"
"14221",26,21,"M","OT"
"14222",7,16,"F","PF"
"14223",8,17,"F","RM"
"14224",11,19,"F","RF"
"14225",38,36,"M","DM"
"14226",49,37,"M","DM"
"14227",12,18,"F","RM"
"14228",122,33,"M","NL"
"14229",9,17,"M","RM"
"14230",9,17,"M","RM"
"14231",45,36,"M","DO"
"14232",48,36,"M","DO"
"14233",46,37,"M","DM"
"14234",10,18,"M","RM"
"14235",43,37,"F","DM"
"14236",11,17,"F","RM"
"14237",43,36,"M","DO"
"14238",20,21,"M","PE"
"14239",9,16,"F","RM"
"14240",31,21,"F","OL"
"14241",24,22,"M","PE"
"14242",24,22,"M","PE"
"14243",7,16,"M","PF"
"14244",34,27,"F","PH"
"14245",8,16,"F","RM"
"14246",9,17,"M","RM"
"14247",45,37,"M","DM"
"14248",27,22,"F","PE"
"14249",8,15,"M","RM"
"14250",27,21,"F","OT"
"14251",18,22,"F","PP"
"14252",25,21,"M","OT"
"14253",21,22,"F","PE"
"14254",12,18,"M","RF"
"14255",11,19,"F","PE"
"14256",48,36,"F","DO"
"14257",9,17,"M","RM"
"14258",30,21,"F","OL"
"14259",48,37,"F","DM"
"14260",45,36,"F","DO"
"14261",11,19,"F","PE"
"14262",58,36,"M","DO"
"14263",8,17,"M","RM"
"14264",8,17,"M","RM"
"14265",44,36,"F","DO"
"14266",158,34,"F","NL"
"14267",54,36,"M","DO"
"14268",27,20,"M","OT"
"14269",43,37,"M","DM"
"14270",54,36,"M","DO"
"14271",85,31,"F","SH"
"14272",40,37,"F","DM"
"14273",26,21,"M","OT"
"14274",18,22,"M","PP"
"14275",17,21,"F","PP"
"14276",10,20,"F","OL"
"14277",47,21,"M","SF"
"14278",54,21,"M","SF"
"14279",18,22,"F","PP"
"14280",39,37,"F","DM"
"14281",39,37,"F","DM"
"14282",40,37,"F","DM"
"14283",53,36,"F","DM"
"14284",43,37,"F","DM"
"14285",13,17,"F","RM"
"14286",23,37,"F","DM"
"14287",41,37,"M","DM"
"14288",18,35,"M","DM"
"14289",24,35,"M","DM"
"14290",7,16,"M","PF"
"14291",47,37,"M","DM"
"14292",34,37,"M","DM"
"14293",50,36,"M","DM"
"14294",45,36,"F","DO"
"14295",44,37,"M","DM"
"14296",48,37,"M","DM"
"14297",50,38,"M","DM"
"14298",44,37,"F","DM"
"14299",56,37,"M","DO"
"14300",49,37,"M","DM"
"14301",8,16,"F","RM"
"14302",12,18,"F","RM"
"14303",7,16,"M","PF"
"14304",125,50,"M","DS"
"14305",9,17,"M","RM"
"14306",49,37,"F","DM"
"14307",8,16,"F","RM"
"14308",26,35,"M","DM"
"14309",50,37,"M","DM"
"14310",10,17,"M","RM"
"14311",40,37,"F","DM"
"14312",43,37,"F","DM"
"14313",28,34,"F","DO"
"14314",47,37,"F","DM"
"14315",49,38,"M","DM"
"14316",54,37,"F","DO"
"14317",52,37,"M","DO"
"14318",10,18,"M","RM"
"14319",50,37,"M","DM"
"14320",46,37,"F","DM"
"14321",53,37,"F","DM"
"14322",28,36,"M","DM"
"14323",10,17,"F","RM"
"14324",7,14,"M","BA"
"14325",40,36,"M","DM"
"14326",9,16,"F","RM"
"14327",43,37,"F","DM"
"14328",48,36,"F","DM"
"14329",6,14,"F","PF"
"14330",22,21,"M","PE"
"14331",68,27,"M","SF"
"14332",48,37,"M","DM"
"14333",24,21,"F","OT"
"14334",9,15,"F","RM"
"14335",51,35,"M","DO"
"14336",21,21,"M","PE"
